"{'border': 100, 'loc_back_radius': 100, 'max_radius': 60, 'selection_std_multiplier': 4, 'growth_std_multiplier': 4}"
Name,Centre x,Centre y,Calibrated Magnitude,CM Error,Radius,Area,Total Uncorrected Flux Through Aperture,F Error form Bakcgorund Removal,F Number Counting Error,Aperture Cutoff Flux Correction,ACFC Error,Background Flux Mean,Background Flux Std
979,1854,812,16.104657484265914,0.03138462696946972,8,197,678738,119.19888617934777,68.98983480967131,6.215788485779388,3.227374514823316,3421.210165953981,8.492569002123142
980,530,1585,15.870770990458277,0.02963141931016619,9,253,871152,141.8367083364434,76.82682185898105,9.056546759376802,2.8121842375923762,3419.9590491820095,8.9171974522293
981,1892,1713,15.606438206483219,0.024282260982715406,9,253,874103,141.8367083364434,86.35645036192773,83.49014731722932,29.464384513795366,3425.4765354975807,8.9171974522293
982,2368,2638,16.002618003126187,0.04122955283381815,8,197,678590,184.75827357798903,72.17365651228924,26.398627838914148,13.437095269946157,3418.1774787088634,13.163481953290871
983,1092,2679,14.046757985716141,0.013374985148920989,22,1517,5214736,347.31310741160036,177.97638988095608,41.74815000839899,18.97986533381871,3416.651552172012,8.9171974522293
984,2025,3046,15.731882727481405,0.029967635286986687,10,317,1090015,166.32648149674176,81.93415553453497,4.901039163795722,2.4081600476670357,3417.355817529472,9.341825902335456
985,1516,4120,15.542256725749933,0.0243223790888037,9,253,872507,155.3449662732475,88.90196579706202,96.57536782299773,9.115443091019197,3417.4049030727983,9.766454352441613
986,2388,4219,15.695193875275539,0.04222564899725438,9,253,868777,256.6569007992785,83.16646504522194,32.34130333932045,15.766529328111705,3406.5626051062527,16.13588110403397
987,2173,561,15.550525235960801,0.02765548526354763,10,317,1089408,181.44707072371827,88.98524536659652,21.0667397618784,7.470069898678867,3411.6391990758566,10.19108280254777
988,2397,1106,16.22306537577213,0.04062395297087208,6,113,390097,144.44359490764705,64.4774989571396,116.05511970949054,23.339611830270325,3415.395151577275,13.588110403397028
989,1629,1207,15.256266289217272,0.11008081157923325,7,149,521374,181.41377772852636,87.11987873438525,2821.1516085573808,1036.192605019567,3448.215615632926,14.8619957537155
990,634,2381,15.815959792995278,0.02836609778519135,9,253,871230,141.8367083364434,78.76125404501057,14.168996670476998,8.097499327041973,3419.077726724337,8.9171974522293
991,2220,2949,15.894443728269813,0.03361486273484535,9,253,870995,162.0990952416496,75.99979829949392,7.953738702580436,3.8688344662005187,3419.8380658436213,10.19108280254777
992,1969,371,16.181514574597273,0.034569654014797786,7,149,512864,124.39801901384664,66.29499200585107,45.088539847218385,10.783580482109231,3412.543449898954,10.19108280254777
993,1102,541,15.3814131940487,0.022359426985160025,11,377,1298165,164.89586275114735,96.23007017249516,17.353903262829313,7.298625176879465,3418.8455533013175,8.492569002123142
994,1699,922,16.30568154033071,0.03448991637354611,7,149,514784,108.84826663711581,62.80923233623073,15.293932683672095,5.810047320982021,3428.449666666667,8.9171974522293
995,1634,1213,16.400789409340227,0.05761583147061179,7,149,517384,181.41377772852636,60.13787757159717,11.577346291751578,23.2561355744121,3448.103595175729,14.8619957537155
996,708,1272,16.78355241759302,0.0612825621822687,7,149,512587,134.76452059833386,50.485449105357944,1.447565031838835,3.071400160018724,3423.075298178727,11.040339702760084
997,2034,1785,16.070938336524115,0.0317096072322526,8,197,678546,125.15883048831515,69.98940569702548,17.6278821318426,7.190718637729143,3419.530371016128,8.9171974522293
998,1072,1856,15.284040364060179,0.02304313101280011,11,377,1302640,189.63024216381945,100.35378013866159,77.19816121854039,18.897231929419466,3428.565301888279,9.766454352441613
999,1012,2538,15.597334051471876,0.02663329029054335,11,377,1295829,164.89586275114735,87.19361785190465,1.6979790546429097,1.7272415241402632,3417.0458169917665,8.492569002123142
1000,1823,2654,15.562679879207288,0.022368356649258625,9,253,871022,135.08257936804134,88.27728149043612,58.17708838303103,11.049878294081699,3411.9728125401516,8.492569002123142
1001,201,2968,15.092775676081148,0.02697999081593426,12,441,1518256,276.4331210191083,109.55763433829887,100.03268983999315,45.08959174643053,3415.5399654380853,13.163481953290871
1002,453,3414,15.723093798702124,0.028669028839149655,10,317,1090206,158.7661868832535,82.26013573973768,5.980076300872161,2.8848553298800654,3417.789495482902,8.9171974522293
1003,603,4445,16.09875986824926,0.046312088404451064,8,197,678531,190.71821788695644,68.90851414238115,43.387655198530176,25.586948284043817,3420.2163283182194,13.588110403397028
1004,1175,4465,15.959678110178404,0.03948745252921682,7,149,514744,181.41377772852636,72.6623772261079,166.81999867884883,32.38902796686464,3419.2226774218175,14.8619957537155
1005,1713,1550,16.10026100943246,0.04111480773578693,7,149,517651,165.86402535179553,68.49431892496976,93.6787166196427,25.155696479426187,3442.6813978188225,13.588110403397028
1006,150,1992,15.235915229872656,0.02980294241058,11,377,1298224,272.0781735393931,102.50281447164157,101.18272220986195,15.976241786305625,3415.695419165497,14.012738853503185
1007,535,2069,15.52684233537501,0.024448993643071435,10,317,1092054,158.7661868832535,89.86379531014877,39.02260566388007,10.319539235733481,3419.4905308910274,8.9171974522293
1008,307,2195,15.833042114344527,0.031076595318568163,8,197,679289,154.95855203315207,77.73394663428076,77.88072029552893,25.187449665546804,3417.4945865008062,11.040339702760084
1009,1901,2374,15.530986920925262,0.022765007153678293,10,317,1090134,143.64559765627698,89.78613750378561,22.05726281134365,5.644775467475412,3413.4777587134113,8.067940552016985
1010,186,3231,15.088736467325274,0.027002889357265334,12,441,1518464,276.4331210191083,109.59256912022167,137.48641094608067,53.43852251790046,3415.9942603030145,13.163481953290871
1011,1941,3654,14.62578989809999,0.013969169172861161,13,529,1820182,195.32908704883226,135.62470198669584,213.269391502363,27.68522345524524,3406.0263520057088,8.492569002123142
1012,2215,100,16.115610639294225,0.08978168746648425,7,149,512919,181.41377772852636,63.967122552580484,626.183416496327,339.4194496395077,3414.947699545927,14.8619957537155
1013,656,1744,16.065725952388682,0.03043066180148159,8,197,679114,119.19888617934777,70.1059348499494,24.960779352223707,6.74653713525116,3422.330750755404,8.492569002123142
1014,2266,2267,16.263449824395423,0.040639145640124545,7,149,512945,139.94777139057746,64.05976814188418,13.717759056560896,7.867556010409935,3415.0425913128056,11.464968152866241
1015,2015,3008,16.060411390390257,0.030295771405251946,8,197,677941,119.19888617934777,70.35209360820825,14.624884964847949,5.3188021026598395,3416.200928553005,8.492569002123142
1016,982,196,16.550920784765204,0.05391297338396043,6,113,389046,135.41587022591912,55.34564554876155,96.45647002860008,56.696423383559306,3415.7775178654056,12.738853503184714
1017,1581,308,16.391977771447817,0.04256224097423189,7,149,512731,129.58126980609026,60.334718163716616,17.42859859043836,11.32165330253781,3416.7162535845964,10.615711252653927
1018,1840,1112,16.28777634662142,0.03408687457781672,7,149,514583,108.84826663711581,63.12226168893405,41.72553886340881,12.040814604003012,3426.836107914589,8.9171974522293
1019,2160,1670,15.926922068279742,0.028266016535266076,7,149,514739,114.03151742935943,73.43215216920171,221.1860122160442,54.42116880480356,3418.4343558912697,9.341825902335456
1020,1454,1671,15.294887776257573,0.045030751151557975,10,317,1099137,400.6956145148779,99.5486269523543,137.26721818525687,56.36480793704519,3436.0475421826527,22.505307855626327
1021,2181,2087,15.306078271968666,0.024033191909049116,12,441,1515239,196.17834394904457,99.6808004355309,7.911483364972751,5.457929743058095,3413.3848934796642,9.341825902335456
1022,2419,2228,15.689003699395213,0.03718188718217551,9,253,870883,222.8862559572682,83.31245270847982,47.76937250727801,25.726253009642836,3414.790653058092,14.012738853503185
1023,467,165,16.36897144804639,0.04657045301732444,6,113,389917,139.9297325667831,60.627123477865496,60.39106791751637,49.23442080932808,3418.0650610513244,13.163481953290871
1024,1345,706,15.896751893429144,0.03415335042788732,11,377,1296310,164.89586275114735,75.9708594147718,0.06862643810944542,0.06699017238990078,3423.1788554901354,8.492569002123142
1025,279,848,15.938595904211304,0.03366445624130075,8,197,678900,154.95855203315207,74.20748977973132,46.68276071672417,11.429249745538726,3418.239839901478,11.040339702760084
1026,1853,2039,15.963631703758328,0.028231537080147678,8,197,679031,119.19888617934777,73.470546979179,28.92248868986149,17.48461260852922,3419.457252419189,8.492569002123142
1027,1714,2306,16.056198655129293,0.027620472515129616,7,149,514023,103.6650158448722,70.30753504429043,40.19073414941971,19.54097110957748,3416.6432920536636,8.492569002123142
1028,137,2350,16.448392826023827,0.04918587467171979,6,113,389245,144.44359490764705,57.959549078914485,113.19558939008486,22.879531162184,3414.917616553707,13.588110403397028
1029,1718,2458,15.514471699483785,0.02418970539844994,10,317,1090694,158.7661868832535,90.52596476155533,12.557807752901336,5.996022002592032,3414.8235006435007,8.9171974522293
1030,101,3969,15.915570976553546,0.06586990479394945,6,113,391669,144.44359490764705,71.48088210653182,562.9456782747376,304.0697596249383,3420.8803848962134,13.588110403397028
1031,268,4102,15.243078244336854,0.027779369862043483,11,377,1299708,247.34379412672104,102.27016363149068,79.06860741913846,32.58398634949212,3419.758126341613,12.738853503184714
1032,228,4247,15.282224736172349,0.03449035220279358,11,377,1298673,288.56775981450784,99.90614594889512,183.82572540117494,104.97237800442785,3418.2805358133637,14.8619957537155
1033,1866,457,15.568281436528036,0.028783951894431403,12,441,1513644,187.2611464968153,88.37691869968387,0.17470401931069693,0.2141710665244891,3414.5884812724476,8.9171974522293
1034,817,2013,16.14196201492192,0.032383693455023635,8,197,678763,119.19888617934777,67.72159294036302,18.632733687480428,8.333226001821043,3422.2171870539073,8.492569002123142
1035,1051,2216,15.484244186009992,0.024460500090408684,10,317,1092558,166.32648149674176,91.56088406266326,55.8248408821593,10.015285201460685,3420.1091624910523,9.341825902335456
1036,211,2588,15.91991081570973,0.0387724884712685,7,149,514121,150.3142729750647,73.76872175672625,208.00950677427085,112.56502626182481,3413.9541992642867,12.314225053078557
1037,1771,3227,15.491237959804325,0.02291189376847687,10,317,1089673,151.20589226976523,91.45353126112568,21.285390818121847,9.11166583933196,3411.070194384449,8.492569002123142
1038,1853,177,15.77069100827603,0.035035767295684674,8,197,678780,190.71821788695644,79.61102618407172,144.30197591359084,32.296356354916114,3413.411596497051,13.588110403397028
1039,171,296,16.36627117027769,0.05204585406948854,6,113,389953,167.0129066119669,60.74755492906339,55.07701105634214,25.492490232191386,3418.2542882313314,15.711252653927813
1040,591,736,16.37144551083513,0.036634893053407946,7,149,513360,108.84826663711581,60.704835175893045,42.45854997636201,16.91710450926844,3420.6370670219308,8.9171974522293
1041,1001,964,15.502875103551276,0.024658350471820505,11,377,1300274,164.89586275114735,91.00754579580301,13.267784087172586,4.793032774312819,3427.033492329509,8.492569002123142
1042,1808,1417,15.462873276153706,0.026925645058984066,9,253,877977,189.11561111525788,91.22713873774137,284.5870914644752,38.38002905051541,3437.3699966708496,11.8895966029724
1043,1733,1864,15.971815632436456,0.032193383568167304,9,253,872514,141.8367083364434,73.32484040005653,9.559528415722825,3.3486994367365996,3427.4208212660324,8.9171974522293
1044,1765,1882,16.429960347858504,0.03674149373523238,7,149,513967,103.6650158448722,59.330575827133984,11.843458222077777,4.357579382507307,3425.818005181347,8.492569002123142
1045,422,3036,15.744405648949629,0.02871938116856892,9,253,871313,155.3449662732475,81.26965852302865,36.30774829423425,11.038083512071255,3417.8191407254953,9.766454352441613
1046,1791,3178,15.795298934596214,0.02589700719623668,9,253,869428,128.32845039963925,79.51716564521767,13.972493809588928,7.408916327790217,3411.48229394368,8.067940552016985
1047,2109,3339,15.90568387368923,0.03163103189812322,9,253,870004,148.59083730484545,75.60385788871918,8.410242437326135,4.091500099348341,3416.1583267681517,9.341825902335456
1048,981,3544,15.61304974426984,0.02524894377017776,10,317,1091622,151.20589226976523,86.51421948927685,10.435917358986178,5.725667764963991,3419.991450555714,8.492569002123142
1049,2247,652,15.984037556890335,0.03160958241475451,7,149,513674,134.76452059833386,72.02850212899783,137.69640062843249,26.301478900134214,3412.6570126245165,11.040339702760084
1050,1455,1110,17.37749760480147,0.10276177220122043,3,29,100834,116.62140346660709,33.78157568422328,334.514933066809,69.03926129929947,3437.682936010038,21.656050955414013
1051,1831,1329,16.633378074432958,0.04980400110840746,6,113,391042,121.8742832033272,53.78205195630382,36.01477067454435,17.320538256921356,3434.95124679088,11.464968152866241
1052,2458,2544,15.790550670658336,0.041437078602343184,6,113,391968,139.9297325667831,75.61582177480496,646.9737848991281,183.5945362535958,3418.143783162132,13.163481953290871
1053,373,2635,16.108922166049325,0.03161627177925606,7,149,513727,119.21476822160302,68.60788884276063,40.08768209347355,13.77184485407564,3416.24132609758,9.766454352441613
1054,1214,4210,15.85283535456558,0.03553578877394981,9,253,872527,175.6073531784537,77.02647153977733,76.80348052817179,43.82270329865273,3425.2724216685056,11.040339702760084
1055,168,4263,15.983054854199438,0.39198723650796197,3,29,101221,86.89437905355038,46.41368504399976,3176.3939392921247,1922.0113317106116,3416.0955117460826,16.13588110403397
1056,758,245,16.211161317160098,0.040196102668614744,7,149,513400,145.13102218282108,65.19652425684096,69.92778585463581,16.48275298414493,3417.110155871323,11.8895966029724
1057,2115,582,15.668748251677092,0.02700541045609141,9,253,870405,155.3449662732475,84.10540898376114,46.619645289822564,12.64412622788883,3412.376601500689,9.766454352441613
1058,111,1083,15.589843239868198,0.0367349835941026,10,317,1090449,234.36913301813613,86.58636422648907,159.8730581823527,68.49466224646307,3416.2517398423906,13.163481953290871
1059,2162,1162,15.89368877927273,0.03252103818908929,9,253,870953,155.3449662732475,75.9588565364148,18.198349269376497,12.411776831835391,3419.6966486706733,9.766454352441613
1060,435,1919,15.888920695067528,0.03007313590510007,9,253,870496,141.8367083364434,76.14205698409545,15.807446973432697,3.5954911678138086,3417.780186396169,8.9171974522293
1061,2381,2687,15.638077876626806,0.03614883133856714,9,253,872189,216.13212698886613,84.34663143531965,209.99171978529492,75.09834860519075,3419.2673745672505,13.588110403397028
1062,805,2929,15.32736270971157,0.020194744372949575,10,317,1092936,151.20589226976523,97.87916397890535,170.7985788410387,21.261585504421745,3417.525770532462,8.492569002123142
1063,182,2962,15.251670547097605,0.028480620190030583,10,317,1092918,241.9294276316244,101.23793125299072,206.06770284602447,80.23498068828866,3415.3592469262294,13.588110403397028
1064,130,3647,15.772438799783627,0.035375239298146746,8,197,679579,190.71821788695644,79.38220329127486,170.25674638934683,42.28547089407636,3417.6521106630594,13.588110403397028
1065,1532,4245,15.36950170625235,0.028176660348239284,10,317,1092350,219.24854379115962,96.54759805881939,58.485264540786474,43.176228509668135,3416.4938842557494,12.314225053078557
1066,730,827,15.706576790549995,0.02722598677466306,10,317,1091468,151.20589226976523,82.80043498347207,20.61704451055183,3.889682495628713,3421.4892364875327,8.492569002123142
1067,822,1028,15.88731335431912,0.03004381829160305,9,253,872128,141.8367083364434,76.17449872085808,19.47868467530029,5.847230966459721,3424.2112480024743,8.9171974522293
1068,1301,1187,15.841067866497012,0.047772576768913236,9,253,877061,243.1486428624744,77.17422054974301,119.51137632051278,79.88404277926087,3443.1033189033187,15.286624203821656
1069,1913,1923,16.080998949630455,0.033891959083398114,9,253,870407,135.08257936804134,69.77993240672087,1.5624103769400248,1.0986129490381216,3421.0978696968914,8.492569002123142
1070,934,2094,15.899624017470012,0.02679132153842989,8,197,679645,119.19888617934777,75.45915182062393,62.30883149240327,16.546615703940482,3421.0706416574217,8.492569002123142
1071,2359,2240,15.435802472085776,0.028847527532072703,9,253,872388,209.37799802046408,92.46343448668559,274.7878187461808,50.80820163261715,3414.3814754265863,13.163481953290871
1072,304,2698,15.560718075136407,0.02651605056155166,9,253,872000,168.85322421005165,88.26892994130982,73.85032724405748,24.38203830569434,3415.8442529921585,10.615711252653927
1073,557,3084,15.784063922932262,0.027639449977008526,9,253,871316,141.8367083364434,79.72337261114505,47.050123088081186,9.723235910983433,3418.814955966421,8.9171974522293
1074,360,3448,15.119359368544464,0.02369526751333366,11,377,1299991,197.8750353013768,107.93492651443147,160.22445362034412,125.01606508515964,3417.350269597677,10.19108280254777
1075,469,3902,15.576099588966756,0.02735041569855402,10,317,1092323,173.88677611023002,87.72911093389703,58.21672910872773,15.040536439169736,3421.535025535483,9.766454352441613
1076,1040,4309,15.554061903207643,0.03290150037373661,11,377,1298299,222.6094147140489,88.8858996116221,12.917696578908116,7.280434020201852,3422.807153448893,11.464968152866241
1077,111,110,16.498914105651178,0.05432816957229595,6,113,389300,139.9297325667831,56.087535514602315,168.81302494174898,69.15611388443092,3417.2937022999845,13.163481953290871
1078,2239,1444,15.981677203794597,0.0350640055392307,8,197,679346,154.95855203315207,72.6733500900246,55.97640957972938,20.456870426542665,3421.6476354654455,11.040339702760084
1079,1158,3603,15.556580509215998,0.024163029798338103,10,317,1091891,151.20589226976523,88.62561327012078,40.78539514822544,12.492141125064549,3419.6735036987225,8.492569002123142
1080,168,4351,16.209383363740354,0.05595639968439355,7,149,513307,207.3300316897444,65.00376891746214,102.10546652091341,50.330586197702345,3416.654429708223,16.985138004246284
1081,1415,200,16.366334027776382,0.049984154886692805,7,149,512963,160.68077455955193,60.86726950486673,40.301117749399666,14.272736160401648,3417.840104047127,13.163481953290871
1082,776,764,16.191895149079045,0.029704890176036832,7,149,514009,98.48176505262859,65.90342517081632,54.60402216249985,20.868624152550595,3420.5754265151318,8.067940552016985
1083,587,1213,15.597073551300232,0.030646130643765875,12,441,1517218,196.17834394904457,87.19991798515942,2.424021506479159,2.042053789366513,3423.1613929781893,9.341825902335456
1084,181,1286,16.03385847164175,0.038215908043721554,7,149,514001,160.68077455955193,70.01512634331691,184.82203798829903,36.5894873598291,3416.7710206921433,13.163481953290871
1085,612,1915,15.802009174007416,0.028052442562283775,9,253,871559,141.8367083364434,79.11688023484332,38.42752633963023,10.04390509025584,3420.156202616227,8.9171974522293
1086,1481,1981,16.16113483665214,0.03767462422945482,9,253,871340,141.8367083364434,67.22720472391252,4.747426615784958,2.9260875110272537,3426.1679958300756,8.9171974522293
1087,2379,2062,15.867070159647307,0.039688940674491927,9,253,869592,202.623869052062,76.96955354023478,7.288915441215427,5.832502764523382,3413.7062759992764,12.738853503184714
1088,1167,3545,16.04462476786705,0.031050221333618,8,197,678619,125.15883048831515,70.76796064222076,28.642241136763896,8.682613147868908,3419.3446484595997,8.9171974522293
1089,1732,4347,15.83182079692197,0.0329453854315865,8,197,677382,166.8784406510869,77.2894012827386,153.68424018865625,27.32586652605876,3408.164205326679,11.8895966029724
1090,1285,172,15.559427551261775,0.03155274609457203,9,253,872529,209.37799802046408,87.89835868410476,148.4871895094255,28.37008240420013,3418.193195812808,13.163481953290871
1091,2448,1347,16.056815114907533,0.045814121700007496,8,197,678143,196.67816219592382,70.32250811432463,35.256430670134364,23.226175992721693,3417.247435799547,14.012738853503185
1092,2348,1475,16.503984412486584,0.04994709276470914,6,113,389397,139.9297325667831,57.07976233060321,41.0824349628635,14.012879182945214,3417.1584135600165,13.163481953290871
1093,1668,1789,16.219430747205323,0.03617738715966353,6,113,392034,99.30497149900734,63.53147042991464,251.4849431461018,80.70977634466259,3433.608427124008,9.341825902335456
1094,109,2091,16.013621258524005,0.044478257403962086,8,197,678051,196.67816219592382,71.2551419363989,105.35016490181614,36.288750872151255,3416.1101763838765,14.012738853503185
1095,2388,2610,15.640291309730681,0.03479862735922127,9,253,872144,216.13212698886613,84.88466692818267,104.02272714326597,31.065905992364893,3418.729617867555,13.588110403397028
1096,170,3094,16.12343510816965,0.047608450706795875,8,197,677674,190.71821788695644,68.23447552435023,28.154177265911613,34.01339922350309,3416.3353114208976,13.588110403397028
1097,394,3457,15.359008299169359,0.023661549780311802,11,377,1297511,181.38544902626208,97.07130332124247,48.18047120446324,16.690998444066306,3416.6794749907567,9.341825902335456
1098,1885,3571,15.780495223599518,0.026599123616035857,9,253,868435,135.08257936804134,79.98050286403725,27.06559019871065,11.124434911758426,3407.265293128916,8.492569002123142
1099,1979,827,15.93253867350027,0.037636584281874205,7,149,514834,103.6650158448722,73.24851453297008,219.15814471854083,146.16138060166128,3419.252718917539,8.492569002123142
1100,1713,1745,16.179230798164454,0.03617261220095348,8,197,680875,131.11877479728253,66.42752305489813,36.84801102979936,19.2387306970257,3433.8192090395482,9.341825902335456
1101,1673,1912,15.968189856743802,0.028377714672848692,8,197,680464,119.19888617934777,73.21592480286341,43.536822870306096,19.534022530594488,3426.9209561180787,8.492569002123142
1102,432,2036,16.079130088390222,0.03002218952630906,7,149,514126,114.03151742935943,69.44699933905342,56.306916101876645,19.40278706161597,3418.141706595983,9.341825902335456
1103,1331,2122,15.930951051564744,0.032316704690972545,9,253,871063,148.59083730484545,74.70143224246917,12.370981192951774,7.139886554129451,3420.880221426576,9.341825902335456
1104,2102,2964,15.82655727927141,0.02963952419971179,9,253,870751,148.59083730484545,78.35525966542642,17.56577416274348,5.756554992756302,3417.4365742401724,9.341825902335456
1105,940,3827,15.837948619401711,0.025960080978485862,8,197,680346,119.19888617934777,77.46013237144956,92.77881736126547,31.850349332261658,3423.075776106586,8.492569002123142
1106,1042,4403,16.335231235305184,0.04357173405764324,6,113,390279,139.9297325667831,60.95651376732323,138.26611861569535,24.995864021585756,3420.914189640125,13.163481953290871
1107,407,168,16.365794984961674,0.04882004544636551,6,113,389909,148.95745724851102,60.82349129261873,47.48835125243614,49.98670990034521,3417.783211566166,14.012738853503185
1108,1511,894,16.290705497138287,0.035691670254671314,7,149,515059,114.03151742935943,62.860263508193064,63.88544424889319,21.640490546525104,3430.252263568326,9.341825902335456
1109,1688,986,15.650742629467512,0.02710797482800672,10,317,1094734,158.7661868832535,84.90480910512518,30.579637869559548,15.957506363847513,3430.6787804126884,8.9171974522293
1110,2128,1526,15.546926499494324,0.02586688174895701,10,317,1091958,166.32648149674176,88.8201321062126,76.78416874335062,21.510952045856083,3419.7759751818135,9.341825902335456
1111,2234,1580,16.64353017452545,0.045407902304641465,6,113,389036,108.33269618073528,53.65137791974707,22.798196941710074,10.408936774854206,3417.323271215155,10.19108280254777
1112,1529,1660,15.873939887808765,0.04793058157884604,8,197,684061,202.6381065048912,75.78749554048368,150.4443470432494,144.56726193039958,3443.2347995923915,14.437367303609342
1113,1897,1697,16.23215910984002,0.036153518115775045,8,197,679041,125.15883048831515,64.9796765226686,15.401626258320265,5.038045333978594,3425.4753382690833,8.9171974522293
1114,1045,2163,16.112764982260394,0.03162890633850003,8,197,678485,119.19888617934777,68.62103885827698,21.510994537837856,8.486738538514253,3420.183517898532,8.492569002123142
1115,136,2434,15.55997811902939,0.037426535449914415,11,377,1295410,255.5885872642784,88.4868473171849,40.694364686708404,21.285614667756185,3415.3317714903587,13.163481953290871
1116,429,4085,15.771617274373545,0.029510102075394975,9,253,872189,155.3449662732475,80.1968021222458,45.162627387223544,20.610698228838235,3421.9662961634995,9.766454352441613
1117,1379,343,16.2818826729592,0.03918324649927335,7,149,513314,129.58126980609026,63.337121584762905,36.46893485232824,23.23017648889988,3418.136973351389,10.615711252653927
1118,1816,1448,16.008510646775562,0.038129588152509525,8,197,682114,166.8784406510869,71.55594062135454,86.84524085871013,21.7116376082895,3436.5164840700163,11.8895966029724
1119,887,2413,15.61819915245922,0.029241245878427687,11,377,1296579,181.38544902626208,86.34689365277575,3.8963817958346065,2.5622137667646108,3419.4249707069393,9.341825902335456
1120,2249,3168,15.551646252880396,0.030742469407760428,11,377,1298515,206.11982843893418,89.00040516443413,10.17531304212817,5.118797910340958,3423.3260686487174,10.615711252653927
1121,1047,985,15.558392764213949,0.024256489318176144,10,317,1094583,151.20589226976523,88.43310531359514,61.70319654154637,18.04829209073445,3428.273141591781,8.492569002123142
1122,2224,1910,16.058037197737647,0.03139938605415319,7,149,513571,124.39801901384664,69.49020453952377,146.02024137260236,19.898186717118612,3414.3765870674843,10.19108280254777
1123,488,2457,15.302068134766902,0.023102017081532825,12,441,1517051,187.2611464968153,99.74333815426888,32.23639893549689,9.306883429831176,3417.4654569021386,8.9171974522293
1124,1537,2549,16.409813193310693,0.03802082077976883,7,149,512368,108.84826663711581,59.62795985516324,42.61877618689615,21.740736731753152,3414.8490362651746,8.9171974522293
1125,1903,2901,15.992788948508704,0.031537312371876985,9,253,868586,135.08257936804134,72.61072350603276,10.729177996169287,5.4057237551243515,3412.3070467665234,8.492569002123142
1126,1192,3682,15.76895087246379,0.027544267500505506,10,317,1090829,143.64559765627698,80.50622565175985,11.36263480097464,3.859728385333474,3420.6553553038107,8.067940552016985
1127,2053,4080,15.495376012535697,0.025449864180338396,11,377,1291845,173.1406558887047,91.34332430204498,9.533925562487916,4.000907178034994,3404.5129896696326,8.9171974522293
1128,1705,4213,15.69124900002412,0.02935023450269634,9,253,869559,168.85322421005165,83.13974322955889,62.07948794682617,11.004964945667556,3409.671079429735,10.615711252653927
1129,167,4259,16.103417186574326,0.21136640514480134,4,49,170291,115.9235668789809,53.96188340086456,1859.3756032526228,920.0048427004142,3415.900308976153,16.56050955414013
1130,2390,854,15.649574011444539,0.03496813762235462,9,253,870640,209.37799802046408,84.00797526087128,189.86257517715757,59.86251950419233,3413.370197994343,13.163481953290871
1131,519,904,16.51869288631563,0.04101261835216987,7,149,512840,108.84826663711581,56.960263802406985,10.31739181240897,4.838881662198053,3420.1042170977194,8.9171974522293
1132,1804,1020,15.877574862853768,0.02895163891261738,9,253,872833,135.08257936804134,76.252519831278,60.04167747088834,21.821358931906115,3426.9508032386584,8.492569002123142
1133,1003,1423,16.633182791907032,0.045754536140091756,6,113,391179,108.33269618073528,53.69994256192477,45.36682925614377,24.82800792782089,3436.2417360074865,10.19108280254777
1134,1676,2516,16.32691251959495,0.03401748712550335,7,149,512583,103.6650158448722,62.07218143418955,30.64876089662368,14.359722961600532,3414.295599275175,8.492569002123142
1135,1247,4205,15.596629297333514,0.031963607045783535,11,377,1298579,206.11982843893418,87.15353293490992,13.624324106673406,10.109865149666796,3424.3587843420783,10.615711252653927
1136,559,4324,15.771241724298932,0.032568431175137746,9,253,872218,175.6073531784537,79.9794962016561,82.21052354700815,23.14614831855241,3422.218498764147,11.040339702760084
1137,1507,604,16.03935601611515,0.034077170935905655,9,253,870651,141.8367083364434,71.07084561285593,10.182617104827187,8.1067664209445,3421.343616220844,8.9171974522293
1138,2164,691,15.806442443209235,0.029347384229290188,9,253,869901,148.59083730484545,78.87502037565862,50.9762870099638,21.042006295017707,3413.7538781056896,9.341825902335456
1139,1751,731,16.201775351977457,0.03395022000539122,8,197,678316,119.19888617934777,65.97586557495907,5.2115859883505555,2.9995254627433714,3421.1329196022075,8.492569002123142
1140,2460,777,16.405910950027984,0.05557579626934889,6,113,389254,153.47131958937499,58.399683119908445,200.54462309522205,84.86471212219237,3414.5440443495067,14.437367303609342
1141,1839,1213,16.338159975174875,0.03949683730292079,7,149,514890,124.39801901384664,61.350771744828656,79.66355907687958,17.642913637383774,3430.376394673248,10.19108280254777
1142,911,1350,16.56625324289503,0.04264316946071929,7,149,514522,108.84826663711581,55.738261764275265,8.537766652044224,4.024230711367774,3432.3170884261554,8.9171974522293
1143,1596,2764,15.737859728016893,0.02667428290692095,9,253,870248,141.8367083364434,81.50154450340352,38.723417291354856,13.529255254462193,3413.4604673658487,8.9171974522293
1144,1463,2891,15.774090787152922,0.03207346304713118,11,377,1294632,173.1406558887047,80.38264698153418,0.5814307803541086,0.5272741822915521,3416.8982229820745,8.9171974522293
1145,1328,2913,15.617418603857708,0.0281509599744085,11,377,1295466,173.1406558887047,86.31280663983942,15.146617346071912,5.953343412912929,3416.4883273473574,8.9171974522293
1146,2393,2965,16.30351842576503,0.049266617929557,7,149,514059,165.86402535179553,62.48668052191904,63.60632307548907,31.728738667695378,3423.8551325996755,13.588110403397028
1147,224,3573,15.957727883462198,0.03759061606307571,8,197,678694,172.83838496005427,73.27510384934716,87.19240440341511,21.121616364988988,3417.89217845618,12.314225053078557
1148,987,485,16.19478089140031,0.04258235002014514,10,317,1087747,158.7661868832535,66.22745524818967,0.11622175940703634,0.1053213181763916,3417.542347543688,8.9171974522293
